time,x,y,rho,mu,mv,mw
6900 , -4.17969 , 8.16406 , -nan , -nan , -nan , 0
6900 , -4.17969 , 8.24219 , nan , nan , nan , 0
6900 , -4.17969 , 8.32031 , -nan , -nan , -nan , 0
6900 , -4.17969 , 8.39844 , nan , nan , nan , 0
6900 , -4.17969 , 8.47656 , -nan , -nan , -nan , 0
6900 , -4.17969 , 8.55469 , nan , nan , nan , 0
6900 , -4.17969 , 8.63281 , -nan , -nan , -nan , 0
6900 , -4.17969 , 8.71094 , nan , nan , nan , 0
6900 , -4.17969 , 8.78906 , -nan , -nan , -nan , 0
6900 , -4.17969 , 8.86719 , nan , nan , nan , 0
6900 , -4.17969 , 8.94531 , nan , nan , nan , 0
6900 , -4.17969 , 9.02344 , -nan , nan , -nan , 0
6900 , -4.17969 , 9.10156 , nan , nan , nan , 0
6900 , -4.17969 , 9.17969 , -nan , -nan , -nan , 0
6900 , -4.17969 , 9.25781 , -nan , nan , -nan , 0
6900 , -4.17969 , 9.33594 , -nan , nan , -nan , 0
6900 , -4.17969 , 9.41406 , -nan , -nan , -nan , 0
6900 , -4.17969 , 9.49219 , nan , nan , nan , 0
6900 , -4.17969 , 9.57031 , nan , nan , nan , 0
6900 , -4.17969 , 9.64844 , nan , nan , nan , 0
6900 , -4.17969 , 9.72656 , -nan , -nan , -nan , 0
6900 , -4.17969 , 9.80469 , nan , nan , nan , 0
6900 , -4.17969 , 9.88281 , nan , nan , nan , 0
6900 , -4.17969 , 9.96094 , -nan , -nan , -nan , 0
6900 , -4.10156 , -9.96094 , nan , nan , nan , 0
6900 , -4.10156 , -9.88281 , nan , nan , nan , 0
6900 , -4.10156 , -9.80469 , -nan , -nan , -nan , 0
6900 , -4.10156 , -9.72656 , nan , nan , nan , 0
6900 , -4.10156 , -9.64844 , nan , nan , nan , 0
6900 , -4.10156 , -9.57031 , -nan , -nan , -nan , 0
6900 , -4.10156 , -9.49219 , nan , nan , nan , 0
6900 , -4.10156 , -9.41406 , -nan , -nan , -nan , 0
6900 , -4.10156 , -9.33594 , -nan , -nan , -nan , 0
6900 , -4.10156 , -9.25781 , -nan , -nan , -nan , 0
6900 , -4.10156 , -9.17969 , -nan , -nan , -nan , 0
6900 , -4.10156 , -9.10156 , -nan , nan , -nan , 0
6900 , -4.10156 , -9.02344 , -nan , -nan , -nan , 0
6900 , -4.10156 , -8.94531 , nan , nan , nan , 0
6900 , -4.10156 , -8.86719 , nan , nan , nan , 0
6900 , -4.10156 , -8.78906 , nan , nan , nan , 0
6900 , -4.10156 , -8.71094 , nan , nan , nan , 0
6900 , -4.10156 , -8.63281 , -nan , -nan , -nan , 0
6900 , -4.10156 , -8.55469 , nan , nan , nan , 0
6900 , -4.10156 , -8.47656 , -nan , -nan , -nan , 0
6900 , -4.10156 , -8.39844 , nan , nan , nan , 0
6900 , -4.10156 , -8.32031 , -nan , -nan , -nan , 0
6900 , -4.10156 , -8.24219 , nan , nan , nan , 0
6900 , -4.10156 , -8.16406 , -nan , -nan , -nan , 0
6900 , -4.10156 , -8.08594 , nan , nan , nan , 0
6900 , -4.10156 , -8.00781 , -nan , -nan , -nan , 0
6900 , -4.10156 , -7.92969 , nan , nan , nan , 0
6900 , -4.10156 , -7.85156 , -nan , -nan , -nan , 0
6900 , -4.10156 , -7.77344 , nan , nan , nan , 0
6900 , -4.10156 , -7.69531 , -nan , -nan , -nan , 0
6900 , -4.10156 , -7.61719 , -nan , nan , -nan , 0
6900 , -4.10156 , -7.53906 , -nan , -nan , -nan , 0
6900 , -4.10156 , -7.46094 , nan , nan , nan , 0
6900 , -4.10156 , -7.38281 , -nan , -nan , -nan , 0
6900 , -4.10156 , -7.30469 , nan , nan , nan , 0
6900 , -4.10156 , -7.22656 , -nan , -nan , -nan , 0
6900 , -4.10156 , -7.14844 , nan , nan , nan , 0
6900 , -4.10156 , -7.07031 , -nan , nan , -nan , 0
6900 , -4.10156 , -6.99219 , -nan , -nan , -nan , 0
6900 , -4.10156 , -6.91406 , -nan , nan , -nan , 0
6900 , -4.10156 , -6.83594 , -nan , -nan , -nan , 0
6900 , -4.10156 , -6.75781 , -nan , -nan , -nan , 0
6900 , -4.10156 , -6.67969 , -nan , -nan , -nan , 0
6900 , -4.10156 , -6.60156 , -nan , -nan , -nan , 0
6900 , -4.10156 , -6.52344 , -nan , -nan , -nan , 0
6900 , -4.10156 , -6.44531 , -nan , -nan , -nan , 0
6900 , -4.10156 , -6.36719 , -nan , -nan , -nan , 0
6900 , -4.10156 , -6.28906 , -nan , -nan , -nan , 0
6900 , -4.10156 , -6.21094 , -nan , -nan , -nan , 0
6900 , -4.10156 , -6.13281 , -nan , -nan , -nan , 0
6900 , -4.10156 , -6.05469 , -nan , -nan , -nan , 0
6900 , -4.10156 , -5.97656 , -nan , nan , -nan , 0
6900 , -4.10156 , -5.89844 , -nan , -nan , -nan , 0
6900 , -4.10156 , -5.82031 , nan , nan , nan , 0
6900 , -4.10156 , -5.74219 , -nan , -nan , -nan , 0
6900 , -4.10156 , -5.66406 , nan , nan , nan , 0
6900 , -4.10156 , -5.58594 , -nan , -nan , -nan , 0
6900 , -4.10156 , -5.50781 , nan , nan , nan , 0
6900 , -4.10156 , -5.42969 , -nan , -nan , -nan , 0
6900 , -4.10156 , -5.35156 , nan , nan , nan , 0
6900 , -4.10156 , -5.27344 , -nan , -nan , -nan , 0
6900 , -4.10156 , -5.19531 , nan , nan , nan , 0
6900 , -4.10156 , -5.11719 , -nan , -nan , -nan , 0
6900 , -4.10156 , -5.03906 , nan , nan , nan , 0
6900 , -4.10156 , -4.96094 , -nan , -nan , -nan , 0
6900 , -4.10156 , -4.88281 , nan , nan , nan , 0
6900 , -4.10156 , -4.80469 , -nan , -nan , -nan , 0
6900 , -4.10156 , -4.72656 , -nan , nan , -nan , 0
6900 , -4.10156 , -4.64844 , -nan , -nan , -nan , 0
6900 , -4.10156 , -4.57031 , -nan , nan , -nan , 0
6900 , -4.10156 , -4.49219 , -nan , -nan , -nan , 0
6900 , -4.10156 , -4.41406 , nan , nan , nan , 0
6900 , -4.10156 , -4.33594 , -nan , -nan , -nan , 0
6900 , -4.10156 , -4.25781 , -nan , nan , -nan , 0
6900 , -4.10156 , -4.17969 , nan , nan , nan , 0
6900 , -4.10156 , -4.10156 , nan , nan , nan , 0
6900 , -4.10156 , -4.02344 , nan , nan , nan , 0
6900 , -4.10156 , -3.94531 , -nan , -nan , -nan , 0
6900 , -4.10156 , -3.86719 , nan , nan , nan , 0
6900 , -4.10156 , -3.78906 , -nan , -nan , -nan , 0
6900 , -4.10156 , -3.71094 , nan , nan , nan , 0
6900 , -4.10156 , -3.63281 , -nan , -nan , -nan , 0
6900 , -4.10156 , -3.55469 , nan , nan , nan , 0
6900 , -4.10156 , -3.47656 , -nan , -nan , -nan , 0
6900 , -4.10156 , -3.39844 , nan , nan , nan , 0
6900 , -4.10156 , -3.32031 , -nan , -nan , -nan , 0
6900 , -4.10156 , -3.24219 , -nan , nan , -nan , 0
6900 , -4.10156 , -3.16406 , -nan , -nan , -nan , 0
6900 , -4.10156 , -3.08594 , -nan , -nan , -nan , 0
6900 , -4.10156 , -3.00781 , -nan , -nan , -nan , 0
6900 , -4.10156 , -2.92969 , -nan , -nan , -nan , 0
6900 , -4.10156 , -2.85156 , -nan , -nan , -nan , 0
6900 , -4.10156 , -2.77344 , -nan , -nan , -nan , 0
6900 , -4.10156 , -2.69531 , -nan , -nan , -nan , 0
6900 , -4.10156 , -2.61719 , -nan , -nan , -nan , 0
6900 , -4.10156 , -2.53906 , -nan , -nan , -nan , 0
6900 , -4.10156 , -2.46094 , -nan , -nan , -nan , 0
6900 , -4.10156 , -2.38281 , -nan , -nan , -nan , 0
6900 , -4.10156 , -2.30469 , -nan , -nan , -nan , 0
6900 , -4.10156 , -2.22656 , -nan , -nan , -nan , 0
6900 , -4.10156 , -2.14844 , -nan , -nan , -nan , 0
6900 , -4.10156 , -2.07031 , -nan , -nan , -nan , 0
6900 , -4.10156 , -1.99219 , -nan , -nan , -nan , 0
6900 , -4.10156 , -1.91406 , -nan , -nan , -nan , 0
6900 , -4.10156 , -1.83594 , -nan , -nan , -nan , 0
6900 , -4.10156 , -1.75781 , nan , nan , nan , 0
6900 , -4.10156 , -1.67969 , -nan , -nan , -nan , 0
6900 , -4.10156 , -1.60156 , nan , nan , nan , 0
6900 , -4.10156 , -1.52344 , nan , nan , nan , 0
6900 , -4.10156 , -1.44531 , nan , nan , nan , 0
6900 , -4.10156 , -1.36719 , nan , nan , nan , 0
6900 , -4.10156 , -1.28906 , nan , nan , nan , 0
6900 , -4.10156 , -1.21094 , nan , nan , nan , 0
6900 , -4.10156 , -1.13281 , -nan , -nan , -nan , 0
6900 , -4.10156 , -1.05469 , -nan , -nan , -nan , 0
6900 , -4.10156 , -0.976562 , nan , nan , nan , 0
6900 , -4.10156 , -0.898438 , -nan , -nan , -nan , 0
6900 , -4.10156 , -0.820312 , nan , nan , nan , 0
6900 , -4.10156 , -0.742188 , -nan , -nan , -nan , 0
6900 , -4.10156 , -0.664062 , -nan , -nan , -nan , 0
6900 , -4.10156 , -0.585938 , nan , nan , nan , 0
6900 , -4.10156 , -0.507812 , -nan , -nan , -nan , 0
6900 , -4.10156 , -0.429688 , -nan , nan , -nan , 0
6900 , -4.10156 , -0.351562 , -nan , nan , -nan , 0
6900 , -4.10156 , -0.273438 , -nan , -nan , -nan , 0
6900 , -4.10156 , -0.195312 , nan , nan , nan , 0
6900 , -4.10156 , -0.117188 , -nan , -nan , -nan , 0
6900 , -4.10156 , -0.0390625 , nan , nan , nan , 0
6900 , -4.10156 , 0.0390625 , nan , nan , nan , 0
6900 , -4.10156 , 0.117188 , -nan , -nan , -nan , 0
6900 , -4.10156 , 0.195312 , nan , nan , nan , 0
6900 , -4.10156 , 0.273438 , -nan , -nan , -nan , 0
6900 , -4.10156 , 0.351562 , nan , nan , nan , 0
6900 , -4.10156 , 0.429688 , -nan , -nan , -nan , 0
6900 , -4.10156 , 0.507812 , nan , nan , nan , 0
6900 , -4.10156 , 0.585938 , -nan , -nan , -nan , 0
6900 , -4.10156 , 0.664062 , -nan , -nan , -nan , 0
6900 , -4.10156 , 0.742188 , -nan , -nan , -nan , 0
6900 , -4.10156 , 0.820312 , nan , nan , nan , 0
6900 , -4.10156 , 0.898438 , nan , nan , nan , 0
6900 , -4.10156 , 0.976562 , nan , nan , nan , 0
6900 , -4.10156 , 1.05469 , nan , nan , nan , 0
6900 , -4.10156 , 1.13281 , nan , nan , nan , 0
6900 , -4.10156 , 1.21094 , nan , nan , nan , 0
6900 , -4.10156 , 1.28906 , -nan , -nan , -nan , 0
6900 , -4.10156 , 1.36719 , -nan , -nan , -nan , 0
6900 , -4.10156 , 1.44531 , -nan , -nan , -nan , 0
6900 , -4.10156 , 1.52344 , nan , nan , nan , 0
6900 , -4.10156 , 1.60156 , nan , nan , nan , 0
6900 , -4.10156 , 1.67969 , nan , nan , nan , 0
6900 , -4.10156 , 1.75781 , nan , nan , nan , 0
6900 , -4.10156 , 1.83594 , nan , nan , nan , 0
6900 , -4.10156 , 1.91406 , -nan , -nan , -nan , 0
6900 , -4.10156 , 1.99219 , nan , nan , nan , 0
6900 , -4.10156 , 2.07031 , -nan , -nan , -nan , 0
6900 , -4.10156 , 2.14844 , nan , nan , nan , 0
6900 , -4.10156 , 2.22656 , -nan , -nan , -nan , 0
6900 , -4.10156 , 2.30469 , nan , nan , nan , 0
6900 , -4.10156 , 2.38281 , -nan , -nan , -nan , 0
6900 , -4.10156 , 2.46094 , nan , nan , nan , 0
6900 , -4.10156 , 2.53906 , -nan , -nan , -nan , 0
6900 , -4.10156 , 2.61719 , nan , nan , nan , 0
6900 , -4.10156 , 2.69531 , -nan , -nan , -nan , 0
6900 , -4.10156 , 2.77344 , nan , nan , nan , 0
6900 , -4.10156 , 2.85156 , -nan , -nan , -nan , 0
6900 , -4.10156 , 2.92969 , nan , nan , nan , 0
6900 , -4.10156 , 3.00781 , -nan , -nan , -nan , 0
6900 , -4.10156 , 3.08594 , nan , nan , nan , 0
6900 , -4.10156 , 3.16406 , -nan , -nan , -nan , 0
6900 , -4.10156 , 3.24219 , nan , nan , nan , 0
6900 , -4.10156 , 3.32031 , -nan , -nan , -nan , 0
6900 , -4.10156 , 3.39844 , nan , nan , nan , 0
6900 , -4.10156 , 3.47656 , -nan , -nan , -nan , 0
6900 , -4.10156 , 3.55469 , nan , nan , nan , 0
6900 , -4.10156 , 3.63281 , -nan , -nan , -nan , 0
6900 , -4.10156 , 3.71094 , nan , nan , nan , 0
6900 , -4.10156 , 3.78906 , -nan , -nan , -nan , 0
6900 , -4.10156 , 3.86719 , nan , nan , nan , 0
6900 , -4.10156 , 3.94531 , -nan , -nan , -nan , 0
6900 , -4.10156 , 4.02344 , -nan , -nan , -nan , 0
6900 , -4.10156 , 4.10156 , nan , nan , nan , 0
6900 , -4.10156 , 4.17969 , -nan , -nan , -nan , 0
6900 , -4.10156 , 4.25781 , nan , nan , nan , 0
6900 , -4.10156 , 4.33594 , -nan , -nan , -nan , 0
6900 , -4.10156 , 4.41406 , nan , nan , nan , 0
6900 , -4.10156 , 4.49219 , -nan , -nan , -nan , 0
6900 , -4.10156 , 4.57031 , nan , nan , nan , 0
6900 , -4.10156 , 4.64844 , -nan , -nan , -nan , 0
6900 , -4.10156 , 4.72656 , nan , nan , nan , 0
6900 , -4.10156 , 4.80469 , -nan , -nan , -nan , 0
6900 , -4.10156 , 4.88281 , nan , nan , nan , 0
6900 , -4.10156 , 4.96094 , -nan , -nan , -nan , 0
6900 , -4.10156 , 5.03906 , nan , nan , nan , 0
6900 , -4.10156 , 5.11719 , -nan , -nan , -nan , 0
6900 , -4.10156 , 5.19531 , nan , nan , nan , 0
6900 , -4.10156 , 5.27344 , -nan , -nan , -nan , 0
6900 , -4.10156 , 5.35156 , nan , nan , nan , 0
6900 , -4.10156 , 5.42969 , -nan , -nan , -nan , 0
6900 , -4.10156 , 5.50781 , nan , nan , nan , 0
6900 , -4.10156 , 5.58594 , -nan , -nan , -nan , 0
6900 , -4.10156 , 5.66406 , nan , nan , nan , 0
6900 , -4.10156 , 5.74219 , -nan , -nan , -nan , 0
6900 , -4.10156 , 5.82031 , nan , nan , nan , 0
6900 , -4.10156 , 5.89844 , -nan , -nan , -nan , 0
6900 , -4.10156 , 5.97656 , nan , nan , nan , 0
6900 , -4.10156 , 6.05469 , -nan , -nan , -nan , 0
6900 , -4.10156 , 6.13281 , nan , nan , nan , 0
6900 , -4.10156 , 6.21094 , -nan , -nan , -nan , 0
6900 , -4.10156 , 6.28906 , nan , nan , nan , 0
6900 , -4.10156 , 6.36719 , -nan , -nan , -nan , 0
6900 , -4.10156 , 6.44531 , nan , nan , nan , 0
6900 , -4.10156 , 6.52344 , -nan , -nan , -nan , 0
6900 , -4.10156 , 6.60156 , nan , nan , nan , 0
6900 , -4.10156 , 6.67969 , -nan , -nan , -nan , 0
6900 , -4.10156 , 6.75781 , nan , nan , nan , 0
6900 , -4.10156 , 6.83594 , -nan , -nan , -nan , 0
6900 , -4.10156 , 6.91406 , nan , nan , nan , 0
6900 , -4.10156 , 6.99219 , -nan , -nan , -nan , 0
6900 , -4.10156 , 7.07031 , nan , nan , nan , 0
6900 , -4.10156 , 7.14844 , -nan , -nan , -nan , 0
6900 , -4.10156 , 7.22656 , nan , nan , nan , 0
6900 , -4.10156 , 7.30469 , nan , nan , nan , 0
6900 , -4.10156 , 7.38281 , nan , nan , nan , 0
6900 , -4.10156 , 7.46094 , nan , nan , nan , 0
6900 , -4.10156 , 7.53906 , -nan , nan , -nan , 0
6900 , -4.10156 , 7.61719 , nan , nan , nan , 0
6900 , -4.10156 , 7.69531 , -nan , -nan , -nan , 0
6900 , -4.10156 , 7.77344 , nan , nan , nan , 0
6900 , -4.10156 , 7.85156 , -nan , -nan , -nan , 0
6900 , -4.10156 , 7.92969 , nan , nan , nan , 0
6900 , -4.10156 , 8.00781 , -nan , -nan , -nan , 0
6900 , -4.10156 , 8.08594 , nan , nan , nan , 0
6900 , -4.10156 , 8.16406 , -nan , -nan , -nan , 0
6900 , -4.10156 , 8.24219 , nan , nan , nan , 0
6900 , -4.10156 , 8.32031 , -nan , -nan , -nan , 0
6900 , -4.10156 , 8.39844 , nan , nan , nan , 0
6900 , -4.10156 , 8.47656 , -nan , -nan , -nan , 0
6900 , -4.10156 , 8.55469 , nan , nan , nan , 0
6900 , -4.10156 , 8.63281 , -nan , -nan , -nan , 0
6900 , -4.10156 , 8.71094 , nan , nan , nan , 0
6900 , -4.10156 , 8.78906 , -nan , -nan , -nan , 0
6900 , -4.10156 , 8.86719 , -nan , nan , -nan , 0
6900 , -4.10156 , 8.94531 , -nan , -nan , -nan , 0
6900 , -4.10156 , 9.02344 , -nan , -nan , -nan , 0
6900 , -4.10156 , 9.10156 , nan , nan , nan , 0
6900 , -4.10156 , 9.17969 , -nan , -nan , -nan , 0
6900 , -4.10156 , 9.25781 , nan , nan , nan , 0
6900 , -4.10156 , 9.33594 , nan , nan , nan , 0
6900 , -4.10156 , 9.41406 , -nan , -nan , -nan , 0
6900 , -4.10156 , 9.49219 , -nan , -nan , -nan , 0
6900 , -4.10156 , 9.57031 , -nan , -nan , -nan , 0
6900 , -4.10156 , 9.64844 , -nan , -nan , -nan , 0
6900 , -4.10156 , 9.72656 , -nan , -nan , -nan , 0
6900 , -4.10156 , 9.80469 , -nan , -nan , -nan , 0
6900 , -4.10156 , 9.88281 , nan , nan , nan , 0
6900 , -4.10156 , 9.96094 , nan , nan , nan , 0
6900 , -4.02344 , -9.96094 , nan , nan , nan , 0
6900 , -4.02344 , -9.88281 , -nan , -nan , -nan , 0
6900 , -4.02344 , -9.80469 , nan , nan , nan , 0
6900 , -4.02344 , -9.72656 , -nan , -nan , -nan , 0
6900 , -4.02344 , -9.64844 , nan , nan , nan , 0
6900 , -4.02344 , -9.57031 , nan , nan , nan , 0
6900 , -4.02344 , -9.49219 , -nan , -nan , -nan , 0
6900 , -4.02344 , -9.41406 , nan , nan , nan , 0
6900 , -4.02344 , -9.33594 , -nan , -nan , -nan , 0
6900 , -4.02344 , -9.25781 , -nan , -nan , -nan , 0
6900 , -4.02344 , -9.17969 , -nan , -nan , -nan , 0
6900 , -4.02344 , -9.10156 , -nan , -nan , -nan , 0
6900 , -4.02344 , -9.02344 , nan , nan , nan , 0
6900 , -4.02344 , -8.94531 , -nan , -nan , -nan , 0
6900 , -4.02344 , -8.86719 , nan , nan , nan , 0
6900 , -4.02344 , -8.78906 , nan , nan , nan , 0
6900 , -4.02344 , -8.71094 , -nan , -nan , -nan , 0
6900 , -4.02344 , -8.63281 , nan , nan , nan , 0
6900 , -4.02344 , -8.55469 , -nan , -nan , -nan , 0
6900 , -4.02344 , -8.47656 , nan , nan , nan , 0
6900 , -4.02344 , -8.39844 , -nan , -nan , -nan , 0
6900 , -4.02344 , -8.32031 , nan , nan , nan , 0
6900 , -4.02344 , -8.24219 , -nan , -nan , -nan , 0
6900 , -4.02344 , -8.16406 , nan , nan , nan , 0
6900 , -4.02344 , -8.08594 , -nan , -nan , -nan , 0
6900 , -4.02344 , -8.00781 , nan , nan , nan , 0
6900 , -4.02344 , -7.92969 , -nan , -nan , -nan , 0
6900 , -4.02344 , -7.85156 , nan , nan , nan , 0
6900 , -4.02344 , -7.77344 , -nan , -nan , -nan , 0
6900 , -4.02344 , -7.69531 , -nan , -nan , -nan , 0
6900 , -4.02344 , -7.61719 , -nan , -nan , -nan , 0
6900 , -4.02344 , -7.53906 , -nan , -nan , -nan , 0
6900 , -4.02344 , -7.46094 , -nan , -nan , -nan , 0
6900 , -4.02344 , -7.38281 , -nan , -nan , -nan , 0
6900 , -4.02344 , -7.30469 , -nan , -nan , -nan , 0
6900 , -4.02344 , -7.22656 , -nan , -nan , -nan , 0
6900 , -4.02344 , -7.14844 , nan , nan , nan , 0
6900 , -4.02344 , -7.07031 , -nan , nan , -nan , 0
6900 , -4.02344 , -6.99219 , -nan , -nan , -nan , 0
6900 , -4.02344 , -6.91406 , nan , nan , nan , 0
6900 , -4.02344 , -6.83594 , nan , nan , nan , 0
6900 , -4.02344 , -6.75781 , nan , nan , nan , 0
6900 , -4.02344 , -6.67969 , nan , nan , nan , 0
6900 , -4.02344 , -6.60156 , -nan , nan , -nan , 0
6900 , -4.02344 , -6.52344 , nan , nan , nan , 0
6900 , -4.02344 , -6.44531 , nan , nan , nan , 0
6900 , -4.02344 , -6.36719 , nan , nan , nan , 0
6900 , -4.02344 , -6.28906 , nan , nan , nan , 0
6900 , -4.02344 , -6.21094 , nan , nan , nan , 0
6900 , -4.02344 , -6.13281 , nan , nan , nan , 0
6900 , -4.02344 , -6.05469 , nan , nan , nan , 0
6900 , -4.02344 , -5.97656 , nan , nan , nan , 0
6900 , -4.02344 , -5.89844 , -nan , -nan , -nan , 0
6900 , -4.02344 , -5.82031 , nan , nan , nan , 0
6900 , -4.02344 , -5.74219 , -nan , -nan , -nan , 0
6900 , -4.02344 , -5.66406 , nan , nan , nan , 0
6900 , -4.02344 , -5.58594 , -nan , -nan , -nan , 0
6900 , -4.02344 , -5.50781 , nan , nan , nan , 0
6900 , -4.02344 , -5.42969 , -nan , -nan , -nan , 0
6900 , -4.02344 , -5.35156 , nan , nan , nan , 0
6900 , -4.02344 , -5.27344 , -nan , -nan , -nan , 0
6900 , -4.02344 , -5.19531 , nan , nan , nan , 0
6900 , -4.02344 , -5.11719 , -nan , -nan , -nan , 0
6900 , -4.02344 , -5.03906 , nan , nan , nan , 0
6900 , -4.02344 , -4.96094 , -nan , -nan , -nan , 0
6900 , -4.02344 , -4.88281 , nan , nan , nan , 0
6900 , -4.02344 , -4.80469 , -nan , -nan , -nan , 0
6900 , -4.02344 , -4.72656 , nan , nan , nan , 0
6900 , -4.02344 , -4.64844 , nan , nan , nan , 0
6900 , -4.02344 , -4.57031 , nan , nan , nan , 0
6900 , -4.02344 , -4.49219 , -nan , -nan , -nan , 0
6900 , -4.02344 , -4.41406 , nan , nan , nan , 0
6900 , -4.02344 , -4.33594 , -nan , -nan , -nan , 0
6900 , -4.02344 , -4.25781 , nan , nan , nan , 0
6900 , -4.02344 , -4.17969 , nan , nan , nan , 0
6900 , -4.02344 , -4.10156 , -nan , -nan , -nan , 0
6900 , -4.02344 , -4.02344 , -nan , -nan , -nan , 0
6900 , -4.02344 , -3.94531 , -nan , -nan , -nan , 0
6900 , -4.02344 , -3.86719 , nan , nan , nan , 0
6900 , -4.02344 , -3.78906 , -nan , -nan , -nan , 0
6900 , -4.02344 , -3.71094 , nan , nan , nan , 0
6900 , -4.02344 , -3.63281 , -nan , -nan , -nan , 0
6900 , -4.02344 , -3.55469 , nan , nan , nan , 0
6900 , -4.02344 , -3.47656 , -nan , -nan , -nan , 0
6900 , -4.02344 , -3.39844 , nan , nan , nan , 0
6900 , -4.02344 , -3.32031 , -nan , -nan , -nan , 0
6900 , -4.02344 , -3.24219 , nan , nan , nan , 0
6900 , -4.02344 , -3.16406 , nan , nan , nan , 0
6900 , -4.02344 , -3.08594 , nan , nan , nan , 0
6900 , -4.02344 , -3.00781 , nan , nan , nan , 0
6900 , -4.02344 , -2.92969 , nan , nan , nan , 0
6900 , -4.02344 , -2.85156 , nan , nan , nan , 0
6900 , -4.02344 , -2.77344 , nan , nan , nan , 0
6900 , -4.02344 , -2.69531 , nan , nan , nan , 0
6900 , -4.02344 , -2.61719 , nan , nan , nan , 0
6900 , -4.02344 , -2.53906 , nan , nan , nan , 0
6900 , -4.02344 , -2.46094 , nan , nan , nan , 0
6900 , -4.02344 , -2.38281 , nan , nan , nan , 0
6900 , -4.02344 , -2.30469 , nan , nan , nan , 0
6900 , -4.02344 , -2.22656 , nan , nan , nan , 0
6900 , -4.02344 , -2.14844 , nan , nan , nan , 0
6900 , -4.02344 , -2.07031 , nan , nan , nan , 0
6900 , -4.02344 , -1.99219 , nan , nan , nan , 0
6900 , -4.02344 , -1.91406 , nan , nan , nan , 0
6900 , -4.02344 , -1.83594 , nan , nan , nan , 0
6900 , -4.02344 , -1.75781 , nan , nan , nan , 0
6900 , -4.02344 , -1.67969 , -nan , -nan , -nan , 0
6900 , -4.02344 , -1.60156 , nan , nan , nan , 0
6900 , -4.02344 , -1.52344 , -nan , -nan , -nan , 0
6900 , -4.02344 , -1.44531 , -nan , -nan , -nan , 0
6900 , -4.02344 , -1.36719 , -nan , -nan , -nan , 0
6900 , -4.02344 , -1.28906 , -nan , -nan , -nan , 0
6900 , -4.02344 , -1.21094 , nan , nan , nan , 0
6900 , -4.02344 , -1.13281 , -nan , -nan , -nan , 0
6900 , -4.02344 , -1.05469 , nan , nan , nan , 0
6900 , -4.02344 , -0.976562 , nan , nan , nan , 0
6900 , -4.02344 , -0.898438 , -nan , -nan , -nan , 0
6900 , -4.02344 , -0.820312 , nan , nan , nan , 0
6900 , -4.02344 , -0.742188 , -nan , -nan , -nan , 0
6900 , -4.02344 , -0.664062 , nan , nan , nan , 0
6900 , -4.02344 , -0.585938 , nan , nan , nan , 0
6900 , -4.02344 , -0.507812 , -nan , -nan , -nan , 0
6900 , -4.02344 , -0.429688 , nan , nan , nan , 0
6900 , -4.02344 , -0.351562 , nan , nan , nan , 0
6900 , -4.02344 , -0.273438 , -nan , -nan , -nan , 0
6900 , -4.02344 , -0.195312 , nan , nan , nan , 0
6900 , -4.02344 , -0.117188 , -nan , -nan , -nan , 0
6900 , -4.02344 , -0.0390625 , nan , nan , nan , 0
6900 , -4.02344 , 0.0390625 , nan , nan , nan , 0
6900 , -4.02344 , 0.117188 , nan , nan , nan , 0
6900 , -4.02344 , 0.195312 , -nan , -nan , -nan , 0
6900 , -4.02344 , 0.273438 , nan , nan , nan , 0
6900 , -4.02344 , 0.351562 , -nan , -nan , -nan , 0
6900 , -4.02344 , 0.429688 , nan , nan , nan , 0
6900 , -4.02344 , 0.507812 , -nan , -nan , -nan , 0
6900 , -4.02344 , 0.585938 , -nan , -nan , -nan , 0
6900 , -4.02344 , 0.664062 , -nan , -nan , -nan , 0
6900 , -4.02344 , 0.742188 , -nan , -nan , -nan , 0
6900 , -4.02344 , 0.820312 , -nan , -nan , -nan , 0
6900 , -4.02344 , 0.898438 , -nan , -nan , -nan , 0
6900 , -4.02344 , 0.976562 , nan , nan , nan , 0
6900 , -4.02344 , 1.05469 , nan , nan , nan , 0
6900 , -4.02344 , 1.13281 , -nan , -nan , -nan , 0
6900 , -4.02344 , 1.21094 , -nan , -nan , -nan , 0
6900 , -4.02344 , 1.28906 , -nan , -nan , -nan , 0
6900 , -4.02344 , 1.36719 , -nan , -nan , -nan , 0
6900 , -4.02344 , 1.44531 , nan , nan , nan , 0
6900 , -4.02344 , 1.52344 , nan , nan , nan , 0
6900 , -4.02344 , 1.60156 , -nan , -nan , -nan , 0
6900 , -4.02344 , 1.67969 , -nan , -nan , -nan , 0
6900 , -4.02344 , 1.75781 , -nan , -nan , -nan , 0
6900 , -4.02344 , 1.83594 , nan , nan , nan , 0
6900 , -4.02344 , 1.91406 , -nan , -nan , -nan , 0
6900 , -4.02344 , 1.99219 , nan , nan , nan , 0
6900 , -4.02344 , 2.07031 , -nan , -nan , -nan , 0
6900 , -4.02344 , 2.14844 , nan , nan , nan , 0
6900 , -4.02344 , 2.22656 , -nan , -nan , -nan , 0
6900 , -4.02344 , 2.30469 , nan , nan , nan , 0
6900 , -4.02344 , 2.38281 , -nan , -nan , -nan , 0
6900 , -4.02344 , 2.46094 , nan , nan , nan , 0
6900 , -4.02344 , 2.53906 , -nan , -nan , -nan , 0
6900 , -4.02344 , 2.61719 , nan , nan , nan , 0
6900 , -4.02344 , 2.69531 , -nan , -nan , -nan , 0
